numsats,altitude,inclination,d_az,d_el,chirp bw,pulse width,cost,max revisit,snez,speckle noise
5,342.396361224918,66.4651971599503,14.8405959139766,11.9537515318123,8240761.49059825,51.9820665730949,1446.80768884269,14.9055675720488,-53.31,-5330.0358178407
5,966.345843017458,58.9322015904898,12.5017535920886,12.292887607853,75924185.8222713,53.4430079618377,614.917574340214,2.80422392365005,-29.19,-63723.897098651
5,333.573259383888,79.8215491388447,14.6943791013193,12.3440731691658,75684130.2971399,69.1284926461304,1564.89743725044,12.7222450276316,-44.35,-49402.2329809307
1,862.343738068304,68.6829416295915,9.27433183121767,8.13114284346167,72289002.8570992,17.4729360396017,235.673061031588,13.5802858454983,-22.03,-80624.35500516
3,994.946212381188,82.2565958283333,14.0981328256764,11.3168655867983,17276719.9835062,54.9796396472947,467.087401814074,7.15066987925835,-35.62,-12919.2456710838
5,861.148723607774,58.9437261068351,14.6507863363718,11.5452334127545,42567514.2601472,54.9124559852593,708.618240410009,8.05106547367228,-33.68,-30046.2712577369
5,332.911254228674,66.4651971599503,14.867908782228,11.9537515318123,7258023.19954363,69.1290068183433,1795.79790368215,13.9009482576163,-54.38,-4682.41518975488
5,348.622407389319,89.38953219781,11.8506572927975,13.5350254581606,17558809.7059041,50.9293394549859,1294.82560661008,11.9837543110835,-48.77,-14223.4966475218
4,376.943988342578,66.3617837368294,14.8561651732041,11.7383446454025,10699581.150228,54.9645705029253,829.778140041319,14.6252677637461,-49.59,-6951.91775603218
5,313.274789986837,67.2495175687835,14.756579386165,14.5967849224081,10244223.6638189,68.8018292132607,2614.54681410035,15.2888670545961,-55.53,-6634.67866924269
1,909.650549268875,77.8875864356228,9.27154338055538,8.55035073728374,79611570.9861561,10.8509066853273,235.441460111011,11.2323293717288,-19.67,-89241.0937388449
4,976.748683884018,58.9322015904898,10.803434277493,9.33848064589823,70539970.9319912,10.7940672467563,519.150415607689,6.123123576176,-21.55,-68705.856487207
5,351.494597320105,64.7515594407419,14.7273161588729,13.8918829602275,33852944.726429,7.92500714835347,1279.52796046609,13.6761714624098,-44.71,-22074.957726456
5,312.780405325799,67.237341467846,12.9284293585638,14.7917450567508,10244223.6638189,53.1895740502891,2545.01309952204,15.2529870726944,-54.6,-7571.71932545067
1,887.713587385543,85.5068078475232,13.6965552547693,12.3460133255322,33962434.84602,57.1184389594802,285.300743414808,12.5077420113492,-34.37,-25717.0558085828
2,635.742118544159,71.2547099988928,11.6803873813975,6.517538892883,76086171.4362188,35.4534182866218,266.962656239431,12.6282361351859,-27.65,-65163.985168677
2,619.136957269761,67.5749257079697,14.1637870090725,8.56783862648138,77182951.0078571,56.194230715278,272.989599072848,13.5616476248819,-33.26,-54399.5648034816
3,528.265390697792,82.9403127859247,13.8010021955981,11.5978125128219,13108433.459385,52.3312102852463,506.795314000146,11.4370180123647,-44.64,-9372.29082218421
5,944.313261608041,60.5442092603489,13.7054249024285,7.82379729384767,20132325.0114048,20.9682403131555,714.660325046346,3.3621788109522,-30.15,-15353.2710911723
5,431.486835084644,89.2188068316984,14.1515176135285,8.84294804122956,20132325.0114048,50.8668923041671,725.150405404271,11.2376597927286,-43.78,-13824.8911635443
2,978.243642806382,67.7978672693048,10.6677553848736,6.517538892883,77945937.010584,8.34993641152266,267.184916816323,8.6536672678753,-15.97,-76755.3959043321
2,978.243642806382,89.3813739075116,10.3775580692495,6.517538892883,77945937.010584,41.7351209100543,335.154765384781,8.10655096897439,-21.71,-78802.2064617809
3,635.742118544159,63.9796410985551,11.1552965428293,10.1086769923763,43674375.2407974,56.6887690085709,433.117004040668,11.6890690560759,-34.71,-39212.457013344
2,638.529874008854,68.0202875236352,10.6279935591106,6.517538892883,70702259.1975419,2.29003356591538,334.930397843195,12.4238701298873,-17.17,-66572.1342360515
5,460.068942123546,89.2188068316984,14.1515176135285,7.54317960798091,20132325.0114048,40.3777055252042,698.221042962599,11.0279793161198,-40.38,-13887.7315779241
3,896.415181674178,49.8489126199539,14.0981328256764,11.5978125128219,70313046.3465977,52.4720601543633,326.762534709344,7.79337219927069,-30.41,-51862.9159405858
3,871.943527372558,67.5987098405875,10.6279935591106,11.5096906456902,75893688.0929132,18.1637058599574,459.420888110749,9.40879463967381,-26.82,-74094.3814230567
3,490.909021394391,89.0204610306253,12.8448690372033,8.58598705530206,45428336.4870037,39.427438042916,457.433829660183,11.3497799794884,-35.98,-34738.1438714967
3,943.003540707883,84.9911012282676,14.5258299348886,8.33870816852627,20132325.0114048,84.3429644739122,462.207618205684,7.20351497255496,-34.46,-14503.0108250473
5,951.838535719552,89.3836794550843,12.924060454589,8.84460528307155,32575117.5050574,39.4200060820042,625.734590782355,4.86209185512637,-30.76,-26399.9915520027
5,912.347771746527,88.8107521674874,14.9228691820729,11.3112542123924,66074200.4232963,56.3296152139806,708.541119307506,5.95187009544956,-31,-46126.3122935848
5,976.575485611569,49.5723869582146,10.324177982889,9.36942759647818,70313046.3465977,57.5756251565907,482.257629105294,4.0979609083503,-25.65,-71703.09183732
4,727.165265671754,62.5716855836399,14.1654485486781,11.3112542123924,66074200.4232963,15.5110807711415,569.516740939167,10.3300608325905,-31.13,-47359.2483140108
3,493.205135287303,89.0820030755822,14.4936969987721,8.83374671104539,45428336.4870037,39.2251735719326,517.656389776175,11.355584270881,-37.18,-30809.4252193631
5,973.099754843412,49.299995420481,10.324177982889,9.36942759647818,74924618.2293589,57.5756251565907,593.30732470294,3.91383827398558,-25.42,-76182.3500731351
5,896.689441582067,49.5189825236307,14.9295116357254,11.7262522891652,20464494.4713973,57.4165768847494,482.164375638832,6.1833968447108,-36.74,-14250.2515169393
4,833.442706943286,61.4138291503598,13.7536881687704,10.1860507827631,70313046.3465977,21.0294105004292,404.17489527597,8.63702692604186,-29.29,-52715.9244264507
2,952.966929684925,89.3838518504021,12.9341819353397,9.32115236252831,26667170.1812681,40.3777055252042,355.92777694215,8.28045929545098,-32.18,-21620.4062041918
5,508.172536423563,89.2188068316984,13.7452444623993,11.321341471409,66498128.4924012,45.9911951731004,683.508626918594,10.8260511378857,-37.41,-47646.2740613684
2,971.478158511441,67.7978672693048,10.6279935591106,9.3026751966567,69437019.1799453,26.5089579048841,335.605088715958,8.64293578754131,-24.64,-68645.4872456685
2,978.243642806382,67.7978672693048,10.6677553848736,6.48685282501771,77945937.010584,58.2350955447725,335.446967789687,8.6536672678753,-22.31,-76755.3959043321
2,792.23666588064,88.7818353973048,14.9393495918207,11.2153090408886,26204700.4532139,14.4361255456876,381.016740810266,10.1222953384554,-34.3,-17971.6479282284
3,978.243642806382,89.3860395619218,10.6677553848736,6.517538892883,77945937.010584,41.7351209100543,500.567745871098,7.42672973765399,-21.95,-76755.3959043321
2,792.23666588064,88.3009188936264,10.6507772813433,11.1980239779924,26450886.67485,14.4361255456876,375.986850424486,10.1209406646065,-31.31,-25418.1282090387
5,944.313261608041,60.8721962863495,14.1902043493888,7.82379729384767,20132325.0114048,56.0435305235307,593.273254916164,3.38019092131506,-32.66,-14831.5579958412
5,633.629492643476,88.8107521674874,14.4895559845249,7.52127715638237,17682141.9247762,56.3296152139806,690.21669885688,10.2431869174537,-38.37,-12217.7993788471
2,619.136957269761,87.7941165934716,12.870708573635,8.5523525215004,78232627.2311885,40.3408798456072,357.934831925822,12.017649847819,-30.95,-60625.5342625207
2,635.742118544159,68.460485357701,11.1581551669128,6.517538892883,76086171.4362188,35.4534182866218,338.242418379394,13.0444341481781,-27.25,-68248.6708571351
3,942.640571953916,49.8489126199539,14.094442737064,7.17179406058833,70313046.3465977,52.4720601543633,460.235348374392,5.64750461916782,-26.17,-52200.7850998079
5,632.130821956555,88.8107521674874,14.1596459948238,7.52127715638237,17682141.9247762,65.5374186930118,658.59106895059,10.2398850200418,-37.09,-12502.3754513358
3,462.597365314151,89.3838713659017,14.1637870090725,8.56783862648138,45428336.4870037,56.194230715278,341.447061862707,11.8150273491103,-39.27,-31369.5965869879
3,475.563345106333,89.3838713659017,14.1637870090725,7.27067996108215,44176894.6385223,56.194230715278,510.569267458288,11.4709957671908,-37.52,-30532.2068984468
5,646.173599937476,88.6952186936026,13.110788069076,6.29735054539409,70313046.3465977,72.010671767123,635.446525832427,10.2709608678865,-28.93,-53867.7009265245
2,937.279681706839,87.7941165934716,14.1637870090725,8.56783862648138,34024709.8192121,56.194230715278,372.373691214597,8.25210258797936,-31.27,-25127.83787519
4,945.528006553124,61.6620323306355,14.7110846964751,7.81031312083003,70480455.5663783,56.194230715278,577.427336433178,5.86273889592615,-27.52,-50002.0000800032
5,976.518481244838,51.2466402744177,11.3038342153999,9.36942759647818,70313046.3465977,57.5756251565907,601.075546751924,5.25541982199967,-26.44,-65410.779696494
5,599.578006383433,88.8107521674874,14.1654485486781,11.3112542123924,66074200.4232963,56.3296152139806,603.881041524264,10.496754733331,-36.88,-46554.0678944526
2,978.243642806382,89.3813739075116,14.2650317019047,6.517538892883,77945937.010584,57.2373309655506,335.154765384781,8.10655096897439,-24.8,-57380.2474236269
2,635.742118544159,73.2790668385857,10.6279935591106,6.517538892883,75313831.0833451,2.29003356591538,334.928522194727,12.2439416339667,-16.97,-70903.8826966165
5,969.047185258503,89.2188068316984,13.7452444623993,7.53136441750383,20132325.0114048,40.3777055252042,653.314104062826,5.09463404865257,-31.3,-15379.0316131374
3,896.415181674178,50.2033641623483,14.0981328256764,12.1363603797225,70048529.9179634,52.4720601543633,460.173222627317,8.90206397050767,-30.83,-51697.2197235233
2,952.966929684925,89.3838518504021,14.2272601733373,9.33663846750928,27290821.7338139,56.2310563948751,373.859486161759,8.28045929545098,-32.78,-20068.4333577499
5,633.629492643476,88.8107521674874,14.1654485486781,11.3112542123924,66074200.4232963,56.3296152139806,481.850622787797,10.2431869174537,-36,-46770.9346703585
2,635.742118544159,71.2547099988928,11.6803873813975,6.517538892883,76086171.4362188,35.4534182866218,266.962656239431,12.6282361351859,-27.65,-65163.985168677
5,355.76555495506,69.0754403631272,12.475040401315,12.6417799357681,77836575.7567431,34.2878870192974,1172.44941143564,12.9239722800431,-41.39,-60001.6800470413
5,951.104363482319,81.1366714992211,11.3958693204741,9.53030743587671,79724819.0188731,10.584836386996,601.26028022622,2.83668863071533,-22.22,-73313.7829912023
2,943.461800443981,71.6367353774543,11.3816731243339,6.97753414484889,79724819.0188731,10.584836386996,339.965557438561,8.47609713944313,-18.62,-73313.7829912023
2,620.043368908891,67.4283921103046,13.6308863804169,11.8770693229986,2322739.53654246,57.2435593981211,385.722086178372,13.8121783432274,-51.04,-1703.30649262962
5,999.976099333864,64.7223439025007,9.39544413956331,11.2139223401926,79269459.0958947,10.7940672467563,702.025042970549,4.71846484811452,-21.64,-88918.9237253472
3,382.465058322486,63.7572443466482,14.4282972511771,11.5998499078849,46970561.9507438,69.1102111116612,670.545501411481,15.0300307280388,-43.52,-31422.8255404726
4,981.39128086815,61.7467944353985,14.6924734580912,9.66224483669579,1146589.50948742,57.298065736177,602.54295349303,6.59203135595542,-46.77,-819.726757201115
5,366.347937645833,80.956833039703,11.4047143643138,9.60383317594631,77447175.8495338,34.4667250202356,983.636701233747,12.1692966929391,-37.76,-65327.0270976508
5,526.71557397522,75.5513769494521,12.2740647783732,9.9814723903116,48220677.2351775,22.8330449132342,638.815795427408,11.315255779697,-35.38,-38761.9435238483
5,378.190017270259,89.6245887312947,14.2509891694702,12.6285467794665,45125348.2806591,50.0240781655904,946.701740886153,11.4574161826134,-44.26,-30510.9671671482
3,970.302040773196,49.8613430653634,14.550352111486,9.26715345757608,40821531.7606289,51.6988148747932,449.195876278149,5.60011773998841,-30.54,-29456.9898491213
4,374.875908385022,68.6589989468843,11.1248630266359,9.50905173301373,21212424.3222165,52.7569545352917,884.05742027594,13.6838562826639,-42.18,-18403.4966643662
5,976.575485611569,49.5723869582146,10.324177982889,9.36942759647818,70313046.3465977,57.5756251565907,482.257629105294,4.0979609083503,-25.65,-71703.09183732
2,523.427266056932,71.2547099988928,11.6803873813975,11.0579070840165,76086171.4362188,35.4534182866218,348.542872156498,13.9058125952654,-34.58,-64077.918749199
5,951.262792266917,81.6853899407312,14.2390381267748,9.42114961296804,76441514.2733236,10.584836386996,696.333880568068,2.94342144018349,-23.99,-56289.5081985669
3,533.735910527268,68.2330909438437,13.8801573134858,10.4692035082703,30574396.0805661,25.0316717779174,508.636277696769,12.1619910081633,-39.02,-21761.8384401114
5,374.875908385022,68.1381485939474,10.5959452948961,11.2614828194384,21212424.3222165,50.8668923041671,920.459929214276,12.9790870468548,-44.18,-19323.6714975845
3,838.693644432317,67.4408159238303,14.3072437970674,11.5998499078849,70313046.3465977,52.4720601543633,500.263300495232,9.86460517453639,-32.76,-50714.0538786108
4,375.263460435272,89.4430575639416,14.9168069124701,12.1425881865601,19977223.1956774,85.9573832313436,792.555635644311,11.9616280752745,-49.11,-12924.9731160559
5,377.640690480333,68.1381485939474,10.5959452948961,11.2567907518471,76240706.9768485,50.8668923041671,776.020358469921,12.9424290318139,-38.49,-69444.4444444445
3,382.405337198632,64.1790479022263,14.3894626181177,11.0545259127182,46970561.9507438,69.4724327559618,668.297376890837,14.8948094294687,-43.11,-31515.518241182
4,821.194577243171,68.5224047228419,14.3044740809338,11.5968037689863,68186508.4986618,51.8406913964533,586.925638791751,9.07255986631396,-33.17,-49061.4543777536
5,367.082154721853,84.9235173073538,14.8158139252467,12.0734786185786,11317389.685367,51.6779536799523,977.425250259732,11.7257517289898,-50.84,-7363.77025036819
2,691.382492874136,88.263464199474,12.4955119289602,6.4222372264425,77984960.497335,50.7174507302871,289.930291832374,10.7414232158304,-28.22,-62985.7778113702
4,375.263460435272,89.4430575639416,13.8812300916388,12.1425881865601,19977223.1956774,51.6779536799523,818.20343341669,11.9616280752745,-47.49,-13891.8795018372
5,391.003177437771,89.1828524521677,14.0981328256764,11.5252859021888,76239960.1154297,52.4720601543633,867.366804306759,11.3095856792717,-40.74,-52292.5033467202
2,831.270147393396,61.1956904316384,9.98716077279358,10.2399198320039,77404479.9702411,49.2205914525075,332.854072175947,11.0144303433843,-28,-79844.1442304621
5,896.415181674178,50.9490985087724,14.0981328256764,11.5639011508718,9775325.86409344,75.5697773453826,663.45393717892,6.37109410114776,-40.48,-7204.4656159674
3,995.14455751114,64.6258095618108,9.71599764741223,8.45869072010122,76803005.6707254,10.6365596603081,420.80469357378,7.54219308739423,-18.94,-83250.0832500832
3,896.415181674178,49.8489126199539,14.0981328256764,11.5978125128219,70313046.3465977,52.4720601543633,326.762534709344,7.79337219927069,-30.41,-51862.9159405858
5,859.203266359638,69.0754403631272,13.7957714491335,12.6417799357681,26136972.5785439,10.4060425480794,649.430809649661,8.0591309152843,-33.25,-19580.2005012531
5,420.828502086399,89.2188068316984,13.4903602982797,9.606832100309,24218655.8939087,52.4894838820416,739.390467051941,11.2112213742466,-42.57,-17417.6276842741
3,995.171312211183,81.5950401215351,9.44387181543817,8.93114202186791,76803005.6707254,32.5957860652057,432.785849952228,7.14950967588804,-23.34,-85698.6151103798
3,995.146202438975,65.257782521081,10.6696714423656,8.58586489732099,74721067.9759233,10.5877155339692,426.608838564296,7.55511614648314,-20.08,-73782.2243865008
5,992.628778589278,49.5723869582146,9.70118448545333,9.40116197423158,70313046.3465977,57.5756251565907,585.561092045142,4.41400477164752,-24.91,-76312.5763125763
5,625.533761593317,60.3587909180509,14.9228691820729,11.4305450170329,66074200.4232963,56.6906752134309,688.986533857219,9.87214785881227,-36.78,-44360.061749206
3,620.946993554487,69.1992701041985,13.8801573134858,10.4560920671588,4887474.33976141,61.8354970383116,517.738843339048,11.6574448441272,-47.17,-3521.65252840565
5,974.328460393476,80.3246008863833,12.0495641478187,9.5645093765211,70338932.621621,52.774490361543,601.17266538088,3.61236554700495,-26.84,-61400.923469889
5,985.020274347145,88.7332230866014,14.2306518748592,12.6424549991718,19977223.1956774,51.6989856337184,676.858098376774,5.07873038564618,-35.93,-14771.397846921
5,999.056076154938,64.662576165197,9.43615317247217,10.2493908740262,79269459.0958947,10.7940672467563,590.160676193158,4.68488430663394,-20.66,-88483.0466482622
5,886.315366641005,50.5660802460974,14.0981328256764,11.5997084316212,68229312.3493894,75.5697773453826,650.672687999727,6.7310568411026,-31.38,-50171.0833943748
5,982.824460520823,60.4993027290783,14.6924734580912,11.4146759231197,1146589.50948742,40.1219821652995,715.78604045121,4.29227742163648,-48.66,-821.015635750173
5,420.828502086399,89.2188068316984,13.4903602982797,9.606832100309,48203188.5442507,51.8740051264475,782.553162760589,11.2112213742466,-39.53,-34644.2726088523
4,982.824460520823,61.7467944353985,14.6924734580912,9.66224483669579,1146589.50948742,52.686400293127,553.505554576902,6.59307410675675,-46.4,-821.015635750173
5,529.839761990277,89.3249010378125,13.4903602982797,9.606832100309,46696100.3802131,52.4894838820416,681.724621097615,10.8392094368578,-37.25,-34151.8390765343
3,885.735091524061,49.3913961316775,13.4903602982797,10.3147984386293,19876900.8539213,35.2023820316836,459.390463575975,8.30087092388577,-34.74,-15286.7799926624
4,982.590345517571,75.3689039727376,14.1734902804372,11.4514921283023,13835341.7750128,52.8270076284706,579.08293186583,6.01143764222414,-36.76,-10262.5362010965
2,518.947870278503,71.2547099988928,11.3932865374032,11.0579070840165,75770749.9630155,35.4534182866218,346.433703013548,15.3508225234385,-34.51,-65432.1795459007
3,995.171312211183,82.1964019036737,9.44387181543817,9.19384535149002,76803005.6707254,1.63976590385051,354.201974578762,7.14626841992188,-11.96,-85698.6151103798
5,951.104363482319,81.1366714992211,12.8478482692197,9.53030743587671,79724819.0188731,32.6235209281584,495.561894247968,2.83668863071533,-27.11,-65051.2278419255
4,348.463336187211,68.3658079697944,14.5648325172405,14.478947442054,1545103.73276229,52.423073133871,1201.36253326813,14.5375954629627,-61.83,-1019.7546878123
4,981.39128086815,61.3365284502703,14.5633127722971,14.4965832472732,1146589.50948742,21.3242470098414,584.265002530232,6.58486527037547,-48.37,-827.521306397956
5,342.559874377448,86.1107838749738,14.8406578566388,12.2515489445976,9255610.16014663,51.6779536799523,1461.00245696287,11.7695801015375,-52.99,-5988.42557105626
1,998.236562430181,67.677191095672,14.8513376125769,8.02978654937383,2615589.04347636,54.6817477169797,252.777277763603,9.99496227821466,-41.22,-1855.42870607968
5,968.171156929698,66.9993075310986,9.29965511348845,11.9753080565508,79618221.8128164,39.7942578247108,609.564064191179,4.40525167276583,-26.42,-89905.4194986874
5,351.724191022205,80.2280125130664,14.8129290946142,12.1706685872426,45395110.1706166,32.09132085262,1276.9066302438,12.3699014398822,-44.8,-29431.8476136658
5,976.748683884018,58.9322015904898,9.44105335651248,9.33848064589823,70539970.9319912,10.7940672467563,652.175802895069,3.54216718648758,-20.38,-78616.9702592002
5,367.590922365492,88.9385819743884,13.5687210053746,9.89085779259243,5733042.7671815,10.1612281009613,1079.92258764464,11.3894729219348,-47.06,-4073.26998040757
2,561.297364848288,71.2567777213839,9.36399872192186,11.1573597014329,75770749.9630155,35.4697717088274,281.811885952747,13.8557804445881,-31.65,-80192.4619085806
5,358.003015696057,79.9251836222328,13.6705968779401,9.59986720787998,1750236.32085911,69.1263442438326,1194.05325488604,12.2285597714044,-56.74,-1231.94249489545
5,348.362070145744,81.1366714992211,11.3958693204741,12.5177662817126,45395110.1706166,34.4350552678058,1302.75632061038,12.3688464151219,-43.21,-38261.4018977655
4,348.463336187211,68.3658079697944,14.546379663065,12.0525954322262,1650150.83286604,52.423073133871,1200.44995962574,14.5375954629627,-59.93,-1090.68821662988
4,375.263460435272,89.4103950958293,14.9168069124701,12.1422065303489,19977223.1956774,85.9573832313436,881.599476259477,11.9616269883165,-49.11,-12924.9731160559
3,946.075033480745,70.1436234016933,11.2772543619189,10.2214685812425,77996809.061598,32.4842755407021,431.95421469542,7.54370143625212,-26.3,-72221.981482284
5,993.018935123331,72.5432033621844,9.42849495092734,10.4332349457258,79124825.7223002,52.423073133871,592.079211894993,5.32792209854431,-24.64,-88164.7623078008
5,830.627906293721,89.1049471058342,13.8330464875075,11.7613618694312,30574396.0805661,55.3490192801421,651.617354224312,8.10324640109156,-36.6,-22757.4781073061
5,348.362070145744,78.3979779478818,11.3958693204741,12.5177662817126,10496582.6791075,52.7095960782781,1070.1350041555,12.7419242358675,-50.13,-8852.06430139509
5,375.263460435272,89.4430575639416,14.5534584113797,11.9900198223049,18598317.8177015,51.6779536799523,1035.23323801808,11.5464085575707,-48.1,-12325.1826900204
5,660.677643758629,61.9926955317263,11.4684205989979,11.5230897204227,52865895.4174702,58.2913546133183,604.619348922504,9.77839316860768,-34.77,-46428.4885205562
5,366.347937645833,80.9528582862,9.47315270662009,9.60383317594631,76840667.1040211,34.4667250202356,995.294545844379,12.1692966929391,-36.18,-78046.953046953
5,342.559874377448,86.1107838749738,14.8406578566388,12.2515489445976,8240761.49059825,51.6846015001476,1394.36419131903,11.7695801015375,-53.49,-5330.0358178407
4,351.610574929357,68.4371993741352,14.8577852711313,13.8195586537908,25716525.5993472,52.4894349629272,769.460431946525,14.5482078670565,-49.24,-16632.9572067277
3,947.004248738886,82.194334062783,9.64315809890664,10.8264191055543,76803005.6707254,32.5794326430001,521.227494649108,7.22212782127103,-25.51,-83250.0832500832
5,968.4222353986,67.4377672684439,14.7039597322906,14.478947442054,4193002.50715394,43.7259870549632,628.08628052965,4.42095031306631,-45.24,-2992.93129486778
5,382.218226417476,88.9385819743884,14.2726627572849,9.62366845693856,1750236.32085911,69.1102111116612,944.446504242542,11.426807206638,-56.1,-1184.34887696486
2,695.734007993481,88.263464199474,12.4992905348302,12.124749127575,20218985.1495399,41.82960376243,376.228650200145,10.7514367203366,-38.69,-16355.4229675934
5,994.946212381188,89.1828524521677,14.0981328256764,11.4027211315405,76239960.1154297,54.785130176081,730.016956365258,5.10111946169268,-29.23,-57015.1432220398
4,389.600566902305,65.7061081749773,12.4726646340622,11.7848789164674,42660179.689634,34.1882277030721,718.160927992137,13.2148799973588,-41.89,-33022.9179050261
5,342.559874377448,85.0005298598917,12.7493715364478,12.2217934077068,9255610.16014663,51.3603518513847,1406.26346698906,11.8310248904588,-51.61,-6968.34975541093
5,967.971217031583,80.9528582862,14.1357451202742,10.4554282355578,76830580.3039233,34.087816824272,653.779663627076,3.57751809726125,-28.83,-57039.2087520962
2,915.478638417602,68.3846665695965,9.27741799864701,10.9484812188621,75770749.9630155,10.1222593873166,350.543012548086,9.430276740083,-22.28,-85142.6138782461
2,518.947870278503,68.9746807793225,14.857847742965,10.9484812188621,75770749.9630155,51.6013519080759,384.578153959256,14.8062247228413,-37.38,-50193.243989359
